price,category,beds,livings,wc,area,street_width,location.lat,location.lng,city,district,school_lat,school_lon,hospital_lat,hospital_lon,mall_lat,mall_lon,park_lat,park_lon,grocery_lat,grocery_lon,starbucks_lat,starbucks_lon,kitchen,distance_to_school,distance_to_hospital,distance_to_mall,distance_to_park,distance_to_grocery,distance_to_starbucks,Service_Center_Lat,Service_Center_Lon,Distance_to_Service_Center,district_encoded
505000,6,4,1,3,178,30.0,24.54151,46.667793,الرياض,حي المروة,24.576836,46.668709,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,3929.164242369124,2079.186758103181,10705.569367631198,484.5581237772528,1276.9621061183063,15341.6999493051,24.5620484,46.67033560000001,2298.1990579331336,0.0012684304747168
3000000,3,4,2,3,720,12.0,24.752053,46.679143,الرياض,حي المرسلات,24.752905,46.707872,24.751337,46.699888,24.781753,46.73123,24.762764,46.670383,24.7607,46.673763,24.743234,46.655646,1,2902.56930130159,2096.332865113692,6210.018366177945,1483.5475141419438,1104.3582154380915,2567.446282549954,24.7618918,46.6966272,2076.96395378746,0.0013044143179712
950000,3,4,1,5,300,15.0,24.501598,46.680229,الرياض,حي عكاظ,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,4819.412093070184,4110.966842073215,14605.000157331866,4292.422672367611,4558.558787966344,19953.775151679634,24.546364200000003,46.6631392,5269.461403090611,0.0337618409334209
2500000,3,7,2,5,300,25.0,24.664848,46.530716,الرياض,حي المهدية,24.651663,46.573603,24.713169,46.62133,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,4575.223639965619,10615.058402355122,18363.10778525607,3924.832715812325,3010.0995737621106,9398.928975587583,24.6561118,46.60242279999999,7311.0487251847135,0.0730561977672025
2900000,3,4,2,5,250,12.0,24.823103,46.678561,الرياض,حي النرجس,24.802622,46.67171,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.814333,46.680385,24.743234,46.655646,1,2380.043125436389,1505.8693124310696,7028.798783059793,6759.9876870535445,992.402726932313,9177.378865399189,24.798041,46.68916800000001,2985.333709124473,0.0719496945871303
2600000,3,5,2,5,312,20.0,24.89697,46.622202,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,8357.32815965063,5166.574392337179,16887.143727467712,15695.157800224028,4911.1061269518805,5167.697004850944,24.8183914,46.6568396,9410.5025455191,0.072246561293979
920000,3,4,1,2,240,20.0,24.535293,46.699894,الرياض,حي بدر,24.56785,46.702449,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.536432,46.65647,24.673405,46.623254,1,3629.3847045971006,4826.851552831095,10612.3902644311,2230.9621844386406,4394.34523990577,17201.2559580845,24.56213,46.6875484,3234.854888868624,0.0604978364714243
1620000,3,5,2,5,300,18.0,24.933639,46.791579,الرياض,حي الرمال,24.8153,46.8132,24.810349,46.790832,24.781753,46.73123,24.797978,46.748148,24.863792,46.723203,24.85843,46.593574,1,13338.236708620068,13709.429624294617,17953.000838121425,15708.281331005324,10386.56337437088,21651.437834664262,24.8138344,46.76132260000001,13666.860285990177,0.0687741204199314
1750000,3,5,3,5,360,16.0,24.916876,46.78844,الرياض,حي الرمال,24.8153,46.8132,24.810349,46.790832,24.781753,46.73123,24.797978,46.748148,24.863792,46.723203,24.85843,46.593574,1,11567.661574518406,11847.719967955756,16095.714823167467,13831.732481092358,8839.739826150651,20702.41028817031,24.8138344,46.76132260000001,11779.792856248549,0.0687741204199314
809000,6,3,1,3,172,30.0,24.832544,46.764429,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.824738,46.770679,24.734208,46.697437,1,2484.024046868028,3002.5558343142,6566.978790216399,4180.084738846084,1072.9509625872718,12856.980650347554,24.8041302,46.7545846,3312.007431818837,0.0488750551002599
3150000,3,4,1,5,288,15.0,24.807264,46.754589,الرياض,حي قرطبة,24.808446,46.754668,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,131.67405862939816,882.7918331683722,3688.745469588508,1220.18737315101,810.7959323586824,9964.280027140365,24.798798,46.7499176,1052.863270574463,0.0129361916499491
1350000,3,3,2,4,250,12.0,24.579437,46.652125,الرياض,حي الزهرة,24.581101,46.662842,24.585927,46.679846,24.630417,46.708421,24.576579,46.645154,24.578378,46.66387,24.673405,46.623254,1,1099.3680311489634,2894.454528841378,8032.859417668719,773.2336789361867,1193.471697058839,10848.651037389536,24.5904804,46.6720266,2357.420474875286,0.0041651298566943
1499000,3,4,3,5,270,20.0,24.672356,46.555332,الرياض,حي المهدية,24.651663,46.573603,24.713169,46.62133,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,2950.1393547763905,8065.493716157527,16158.859315360667,3954.810487983152,2653.22690791012,6864.066448598639,24.6561118,46.60242279999999,5089.833130349393,0.0730561977672025
1900000,3,5,2,4,400,10.0,24.709046,46.671933,الرياض,حي العليا,24.719404,46.679142,24.710851,46.670327,24.630417,46.708421,24.710852,46.677242,24.713113,46.672717,24.693078,46.694869,1,1362.641402453835,258.07173629207847,9488.747378680171,572.646877462582,459.1115566516061,2919.100507467723,24.696927400000003,46.6815698,1662.3874665001422,0.0024828851845521
3500000,3,5,5,5,387,18.0,24.823021,46.644091,الرياض,حي الياسمين,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.820304,46.642517,24.85843,46.593574,1,521.5625636288343,4889.684641302744,9920.72053387302,7206.785511890011,341.3333657262074,6441.046128950334,24.8038424,46.6769254,3940.8263446532337,0.0256924640836264
1600000,3,5,2,5,200,15.0,24.812592,46.788071,الرياض,حي اليرموك,24.80749,46.794576,24.810349,46.790832,24.766528,46.754593,24.797978,46.748148,24.809164,46.778662,24.734208,46.697437,1,867.7114694245014,373.9820358973759,6136.544187934792,4344.978722733895,1023.3064174340242,12637.248930656444,24.7983018,46.7733622,2174.6456633952544,0.0239112638425347
900000,6,4,1,3,164,20.0,24.795071,46.766681,الرياض,حي اليرموك,24.802374,46.764388,24.805567,46.763133,24.766528,46.754593,24.797978,46.748148,24.790132,46.765426,24.734208,46.697437,1,844.3984959102844,1220.8143598278205,3400.368406432666,1898.4986430434133,563.6145056269785,9730.479015137742,24.7925158,46.7591376,812.7514611648592,0.0239112638425347
3500000,3,4,1,1,1000,23.0,24.804816,46.803931,الرياض,حي اشبيلية,24.80749,46.794576,24.80364,46.794766,24.766528,46.754593,24.797978,46.748148,24.807883,46.80726,24.734208,46.697437,1,989.9569434190464,934.2822748050112,6552.384566706536,5681.792309824114,478.758206422199,13313.576964276634,24.7967038,46.7798686,2590.941775669424,0.01353892102446
1200000,3,5,2,5,220,15.0,24.552696,46.66898,الرياض,حي نمار,24.576836,46.668709,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.548616,46.649,24.673405,46.623254,1,2684.3854372363858,3124.984341319979,9517.89039537301,1701.2548797539337,2071.1216760798134,14195.913772361671,24.5644852,46.66884160000001,1310.9739550584732,0.0041291460134399
1300000,3,5,2,5,250,15.0,24.562129,46.577309,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,3218.340470788815,817.0507581434649,15276.879282079768,3352.3385932949564,2762.962587822156,13216.2970381799,24.5848018,46.5910484,2878.598127994996,0.113151195113394
2000000,3,4,2,4,260,15.0,24.911446,46.626684,الرياض,حي النرجس,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,9786.74202266992,6697.708221367288,17867.5951413574,17110.663026847807,6188.783488822374,6775.459081844023,24.8183914,46.6568396,10785.185800815218,0.0719496945871303
2000000,3,5,2,5,360,18.0,24.891272,46.870073,الرياض,حي الشرق,24.8153,46.8132,24.80805,46.862444,24.766528,46.754593,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,10212.33528660091,9285.824655117392,18116.68470722964,16092.627791928926,3875.6118525730617,24670.15209380104,24.816899,46.8172848,9836.609116842505,0.0050287420947994
3000000,3,1,2,2,330,18.0,24.90161,46.637032,الرياض,حي النرجس,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,8522.521528183413,6604.335838236558,16369.795853213514,15801.549442059471,4853.399401025595,6501.641621246162,24.8183914,46.6568396,9466.819367608949,0.0719496945871303
1800000,3,7,4,5,316,15.0,24.670931,46.548462,الرياض,حي المهدية,24.651663,46.573603,24.713169,46.62133,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,3323.374607832144,8732.308963334634,16781.659517533713,3840.4962509331135,2566.0356021401108,7562.292455379281,24.6561118,46.60242279999999,5696.340553256196,0.0730561977672025
800000,6,3,1,2,130,30.0,24.810578,46.601821,الرياض,حي الملقا,24.796294,46.637573,24.777981,46.590406,24.781753,46.73123,24.738795,46.573269,24.801715,46.603326,24.85843,46.593574,1,3942.784931895261,3803.37229003251,13450.454052979909,8486.482875329744,997.1593774166812,5385.588827282964,24.7793076,46.6271608,4316.618627925148,0.0159408425616898
500000,6,3,1,4,156,15.0,24.600747,46.697328,الرياض,حي السويدي,24.61383,46.699238,24.601837,46.702016,24.630417,46.708421,24.598743,46.678065,24.605695,46.707546,24.693078,46.694869,1,1467.522229899069,489.2149857791588,3484.527008800836,1960.2470645539684,1170.4185724951594,10269.746150805257,24.6101044,46.6990572,1055.0792818175723,0.0051906693894441
2250000,3,5,2,5,290,15.0,24.807593,46.760278,الرياض,حي اليرموك,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,340.5037482538864,365.777165944865,4105.330870970337,1625.472080611211,1139.4194198718587,10336.39814062759,24.7992318,46.7509306,1324.6066078230112,0.0239112638425347
650000,6,5,1,3,169,30.0,24.626087,46.540853,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,4363.999283511596,7089.083101753299,16944.548183894767,1807.1636853266248,2314.849275762786,9850.532066432832,24.6239576,46.5871428,4685.062720136609,0.0361187826665827
1000000,3,3,2,5,325,20.0,24.556197,46.808019,الرياض,حي طيبة,24.575225,46.780452,24.563162,46.841807,24.630417,46.708421,24.617548,46.754887,24.579432,46.788524,24.693078,46.694869,1,3499.830372059962,3503.8144626335625,13019.901464029052,8683.352228769372,3249.9029244777057,19038.87646473488,24.5931568,46.7748182,5306.774224937979,0.0085551587337285
1300000,3,4,3,5,250,20.0,24.643639,46.554893,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,2090.8361015599994,9161.495229148824,15586.952189202331,762.6304387026761,543.1413764920646,7660.19450695099,24.6259452,46.5861994,3726.060275287293,0.0361187826665827
1900000,3,4,2,5,275,36.0,24.807335,46.778278,الرياض,حي اليرموك,24.802374,46.764388,24.799114,46.783281,24.766528,46.754593,24.797978,46.748148,24.808615,46.77879,24.734208,46.697437,1,1506.6263761026378,1044.344717149748,5128.9546154910095,3214.3161470917785,151.4209782086708,11521.182409669937,24.794921800000004,46.76584,1865.8576782361424,0.0239112638425347
1500000,3,5,5,5,360,28.0,24.868257,46.921029,الرياض,حي الجنادرية,24.79705,46.87658,24.820636,46.921131,24.72528,46.814469,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,9100.12448798901,5295.223604124065,19195.262406831305,19116.26078208194,3417.1500651566657,27047.08185782501,24.807516600000003,46.8536734,9581.935808074271,0.0070258453954174
2200000,3,4,1,3,200,20.0,24.819153,46.594033,الرياض,حي القيروان,24.796294,46.637573,24.777981,46.590406,24.781753,46.73123,24.738795,46.573269,24.801715,46.603326,24.85843,46.593574,1,5076.795157604543,4592.733375242847,14459.590375930911,9178.00578575523,2153.96242481096,4367.648727189507,24.7793076,46.6271608,5550.879907039436,0.0098145932476318
1000000,3,7,2,5,200,16.0,24.582045,46.533459,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,524.7144449062486,2295.503599137042,18487.91908494701,2741.158245674627,1859.615958083136,13622.887433356364,24.5869032,46.5766522,4400.7615240058085,0.113151195113394
1030000,3,7,3,5,200,15.0,24.576281,46.575932,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,2492.8635839425147,2030.094507111668,14685.078239618486,2067.8029807591256,2781.0650997075804,11811.626835042212,24.5848018,46.5910484,1798.3717850386863,0.113151195113394
1950000,3,5,1,5,206,15.0,24.876143,46.654953,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,5652.894031232975,6470.191719139068,13015.868628338638,12702.983653783993,2086.534196793076,6497.938833608017,24.8115576,46.6777912,7542.2508088118275,0.0719496945871303
1400000,3,5,3,3,300,20.0,24.55114,46.558573,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,3182.169514579727,2235.5944144320006,17528.94624766328,4072.6176625877865,1925.3766757495573,15085.959995431647,24.5852662,46.5820818,4477.88792986023,0.113151195113394
650000,6,5,1,3,176,20.0,24.610149,46.507465,الرياض,حي ظهرة لبن,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.566204,46.501541,24.567311,46.542159,24.673405,46.623254,1,3643.099543349445,6263.411871597425,20438.48104650633,4923.036414072591,5915.698382840196,13653.766137748324,24.5825944,46.5649938,6574.1165758893385,0.0361187826665827
900000,6,3,1,3,157,35.0,24.808388,46.607536,الرياض,حي الملقا,24.796294,46.637573,24.777981,46.590406,24.781753,46.73123,24.746893,46.64959,24.801715,46.603326,24.85843,46.593574,1,3316.7440194232804,3797.631224232307,12832.641794211584,8048.809483017359,855.0698977028428,5740.023079020951,24.7809272,46.642425,4661.259724005034,0.0159408425616898
650000,6,4,2,3,186,35.0,24.567382,46.556147,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,1377.8052899229117,1706.3090939520694,16915.881322628222,2295.064795921029,576.7932464278013,13601.56521263663,24.5852662,46.5820818,3291.279151032685,0.113151195113394
3300000,3,5,3,5,300,18.0,24.84167,46.782174,الرياض,حي المونسية,24.80749,46.794576,24.810349,46.790832,24.781753,46.73123,24.797978,46.748148,24.824738,46.770679,24.734208,46.697437,1,4001.427048908328,3590.669000923209,8415.860561324003,5949.454840288736,2211.4137192471644,14695.525748590271,24.8044616,46.767093,4408.449928404314,0.0488750551002599
3300000,3,5,4,4,445,16.0,24.838625,46.751388,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.830391,46.747188,24.734208,46.697437,1,3226.423899986845,3862.2686679239487,6643.114652017221,4531.55371703414,1008.9190563567884,12824.605072886045,24.8052608,46.7498864,3713.0236748347775,0.0488750551002599
1180000,3,5,3,5,275,15.0,24.545695,46.520326,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.560102,46.497385,24.55148,46.513728,24.673405,46.623254,1,4726.846241441805,2733.0458450351853,21224.013250834727,2819.570659293028,926.8979367861812,17604.939344800885,24.5782078,46.5584764,5287.375874921541,0.113151195113394
1020000,6,3,1,3,154,20.0,24.840744,46.666902,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.839387,46.669968,24.85843,46.593574,1,2512.6103908011173,2875.0454220952934,9229.416228895676,8678.096577842356,344.2178461644695,7655.683630460228,24.807659,46.6824156,3998.1770675868506,0.0719496945871303
1750000,3,5,2,5,330,20.0,24.883006,46.83943,الرياض,حي الرمال,24.8153,46.8132,24.80805,46.862444,24.766528,46.754593,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,7980.214692400391,8652.179835920273,15525.842697401702,13199.76579957044,7084.471395988229,21889.65483459849,24.816899,46.8172848,7682.866727648169,0.0687741204199314
1300000,3,5,3,5,300,19.0,24.532919,46.636996,الرياض,حي الحزم,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,3860.9026823564095,1654.5649822435391,13026.703461302825,2919.483633681015,2008.252475219104,15682.98948303511,24.546364200000003,46.6631392,3037.773497135156,0.0227327929759537
600000,6,6,1,3,273,30.0,24.547115,46.730259,الرياض,حي بدر,24.556724,46.762908,24.585927,46.679846,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,3470.720039100089,6679.617873627893,9522.305654893344,1271.500484616069,2931.718749376171,16619.932957729045,24.5782016,46.72237500000001,3547.438058388705,0.0604978364714243
3000000,3,5,2,5,900,20.0,24.76239,46.773906,الرياض,حي الملك فيصل,24.760753,46.757317,24.77389,46.784926,24.766528,46.754593,24.758986,46.773294,24.75911,46.765222,24.734208,46.697437,1,1684.8778440731314,1695.040998897953,2003.567477789144,383.51867352191584,949.6698297166496,8333.640360951116,24.7638534,46.7670704,709.114932711607,0.003571396442997
950000,3,5,3,5,250,18.0,24.518641,46.741014,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,4778.782874267517,9003.96334803685,12858.503835632548,3951.6397642713982,5802.446987051687,19949.6418385244,24.5667768,46.71694860000001,5879.969498042192,0.0604978364714243
890000,6,4,1,3,154,35.0,24.803917,46.757038,الرياض,حي غرناطة,24.804609,46.756531,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,92.41049177856144,641.9827521279756,3586.2282489272498,1114.1593708884338,620.4368914737349,9812.9728112557,24.7980306,46.75029020000001,944.639197264576,0.0050467340164266
1200000,3,5,1,5,360,20.0,24.506588,46.671108,الرياض,حي عكاظ,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,3988.3507771301047,3092.7029531773223,14276.837639558244,3513.8820256128997,3633.924969202554,19169.88374028532,24.546364200000003,46.6631392,4495.776409324755,0.0337618409334209
620000,6,4,1,3,131,30.0,24.866454,46.841504,الرياض,حي الرمال,24.8153,46.8132,24.80805,46.862444,24.766528,46.754593,24.797978,46.748148,24.807883,46.80726,24.734208,46.697437,1,6364.842743941248,6829.348267727522,14156.342027660468,12113.20200917983,7372.749766018011,20681.21344546518,24.799147800000004,46.797129,8721.507467519777,0.0687741204199314
1350000,3,7,2,5,500,15.0,24.586979,46.682426,الرياض,حي الدريهمية,24.584459,46.676652,24.585927,46.679846,24.630417,46.708421,24.598743,46.678065,24.583423,46.686582,24.673405,46.623254,1,647.5941997852603,285.8987767260176,5498.725021225163,1380.4129414289864,577.012004996996,11319.314289919736,24.5965938,46.6859132,1125.757129623823,0.0018981477316684
560000,6,5,1,3,145,30.0,24.554973,46.508582,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.560102,46.497385,24.55148,46.513728,24.673405,46.623254,1,4285.507512533914,3302.134172153221,21877.677650416783,1267.9338851188652,649.4181545868015,17544.371928615863,24.5782078,46.5584764,5668.770459987742,0.113151195113394
1800000,3,4,2,4,200,19.0,24.816815,46.790781,الرياض,حي اليرموك,24.80749,46.794576,24.810349,46.790832,24.766528,46.754593,24.797978,46.748148,24.809164,46.778662,24.734208,46.697437,1,1105.3772965914525,719.0048211168609,6679.190091340992,4785.831051624906,1489.9383963035557,13159.987809505845,24.7983018,46.7733622,2707.1795085566587,0.0239112638425347
3800000,3,5,1,5,426,20.0,24.884738,46.610129,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.863408,46.589112,24.85843,46.593574,1,7618.387576439564,3341.3886991800427,16747.53312318865,14863.686091113626,3181.287800479889,3368.487473786432,24.819297,46.64529280000001,8095.580952008125,0.072246561293979
1800000,3,4,4,4,500,15.0,24.744318,46.785486,الرياض,حي الاندلس,24.740047,46.784139,24.728032,46.767915,24.72528,46.814469,24.736061,46.781485,24.737419,46.782803,24.734208,46.697437,1,494.0111145902606,2535.4290548771755,3612.371875989094,1003.1133145344266,813.577953054724,8962.817137910873,24.7333678,46.7861622,1219.5201869367554,0.0042281015823895
3200000,3,5,5,5,420,15.0,24.782145,46.669276,الرياض,حي النفل,24.802622,46.67171,24.788008,46.697308,24.781753,46.73123,24.762764,46.670383,24.771225,46.668807,24.743234,46.655646,1,2290.157042192998,2904.021416667444,6254.714140688693,2157.9651092258177,1215.171457323593,4540.307251435205,24.7812744,46.6878876,1881.4287378447336,0.0042640854256438
3800000,3,4,1,4,360,15.0,24.799168,46.592949,الرياض,حي الملقا,24.772258,46.56244,24.777981,46.590406,24.781753,46.73123,24.738795,46.573269,24.801715,46.603326,24.85843,46.593574,1,4294.138791936269,2369.832393655249,14092.867280489529,7001.059947442143,1085.0659778373995,6589.935588959957,24.7745004,46.6121342,3357.770470391393,0.0159408425616898
2500000,3,6,1,4,720,20.0,24.763342,46.803364,الرياض,حي النهضة,24.751234,46.813893,24.768289,46.7899,24.72528,46.814469,24.758986,46.773294,24.767727,46.806622,24.734208,46.697437,1,1715.5100297389445,1466.509500117471,4378.3571892755845,3074.615613426063,588.1793524835921,11176.507184429103,24.754303200000003,46.7996356,1073.26284758302,0.0134669533379512
1100000,3,5,2,5,250,20.0,24.551384,46.652676,الرياض,حي الحزم,24.576836,46.668709,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.548616,46.649,24.673405,46.623254,1,3261.705382146102,2510.895580591912,10440.246954758417,1985.9517919009124,482.66873593663087,13890.30153973402,24.5644852,46.66884160000001,2189.800503250057,0.0227327929759537
1250000,3,5,3,5,200,20.0,24.653715,46.501007,الرياض,حي المهدية,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,7340.086864238101,10906.574783878626,21122.473791373064,5704.607576743234,5433.361189996339,12545.707338762306,24.6259452,46.5861994,9147.35749026483,0.0730561977672025
3500000,3,4,3,5,440,20.0,24.889414,46.612919,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.863408,46.589112,24.85843,46.593574,1,7940.306791581504,3915.5185479078377,16907.127033264835,15230.138517694537,3758.9656479329874,3959.581396063557,24.819297,46.64529280000001,8453.229935050802,0.072246561293979
945000,3,5,3,5,275,20.0,24.527915,46.708489,الرياض,حي بدر,24.56785,46.702449,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.536432,46.65647,24.673405,46.623254,1,4482.3956761191575,5643.076341315082,11397.704445060968,2332.273793901596,5346.638061625203,18329.74283653594,24.56213,46.6875484,4354.391259910773,0.0604978364714243
1630000,3,5,2,3,300,19.0,24.883484,46.806652,الرياض,حي الرمال,24.8153,46.8132,24.810349,46.790832,24.781753,46.73123,24.797978,46.748148,24.824738,46.770679,24.734208,46.697437,1,7610.447816333998,8287.425442361195,13634.136713237467,11191.506094602602,7472.879211375656,19925.69338320891,24.8060236,46.7708178,9341.377195930536,0.0687741204199314
2250000,3,4,3,5,250,20.0,24.770458,46.760216,الرياض,حي الحمراء,24.773835,46.755173,24.77919,46.739506,24.766528,46.754593,24.765712,46.762167,24.768096,46.757592,24.734208,46.697437,1,632.6484036120685,2305.3419110815225,716.4385712536365,563.2967783035228,373.0555314238868,7512.322083193888,24.7706722,46.7538062,647.5984630800934,0.0026807963224512
1060000,6,3,1,3,176,20.0,24.785511,46.744049,الرياض,حي الشهداء,24.793428,46.740532,24.77919,46.739506,24.781753,46.73123,24.77602,46.738944,24.781764,46.731968,24.734208,46.697437,1,949.2273668402322,839.2641422084067,1359.9162595877287,1174.4710536555958,1288.8242925791762,7395.569010704247,24.782431,46.736436000000005,841.4115104139636,0.001664252750515
600000,6,4,1,3,200,25.0,24.564047,46.573264,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,2762.4617967609643,1273.1450563954509,15530.512585859364,2964.813223118704,2324.7764480699966,13168.269127704749,24.5848018,46.5910484,2925.80988668218,0.113151195113394
1600000,3,4,3,5,341,20.0,24.554585,46.591854,الرياض,حي ظهرة نمار,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.578787,46.624291,24.580278,46.616503,24.673405,46.623254,1,4905.627574661552,915.7039308699722,14491.674086219622,4242.9721431084,3791.532700898564,13588.144180959029,24.5857028,46.617145,4302.772754395283,0.0126303289822869
2450000,3,5,2,5,320,15.0,24.838457,46.753898,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.830391,46.747188,24.734208,46.697437,1,3151.396071497156,3774.092876891472,6707.467509235516,4538.315617419275,1123.7968091010437,12917.484887942244,24.8052608,46.7498864,3713.385432417546,0.0488750551002599
1250000,3,4,1,4,160,35.0,24.563093,46.542432,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,1992.460972190032,239.6802079520652,18376.28807356025,3257.6335215319323,469.8320820952552,14738.002490638422,24.585366,46.580418,4570.460230633523,0.113151195113394
1070000,3,6,4,4,250,15.0,24.570744,46.535519,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,1798.4728889379046,1048.537107132908,18697.69034577259,3101.5709159643807,772.4074482371587,14455.58727104276,24.5869032,46.5766522,4530.885985952007,0.113151195113394
1800000,3,7,4,5,360,20.0,24.608486,46.516937,الرياض,حي ظهرة لبن,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,2895.7414691553536,5645.6101893921,19509.497189234706,4911.887306754134,5240.801560833633,12944.977997517992,24.5869032,46.5766522,6496.959091820143,0.0361187826665827
1250000,3,4,3,4,312,15.0,24.527922,46.633049,الرياض,حي الحزم,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,3281.1904287023385,1991.726680378141,13710.508568088797,3446.852180859209,2551.1845403909697,16207.254148799962,24.546364200000003,46.6631392,3670.0829985864366,0.0227327929759537
1850000,3,5,4,5,283,15.0,24.805253,46.747943,الرياض,حي قرطبة,24.808446,46.754668,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,766.033443259911,1533.6129983839776,3110.386932343044,809.2077012872039,716.3691560340956,9402.69695302906,24.798798,46.7499176,744.9227486086398,0.0129361916499491
2800000,3,4,2,3,350,18.0,24.821699,46.763119,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.824738,46.770679,24.734208,46.697437,1,1278.9854754619837,1793.7971131567672,5485.475699037127,3039.8215422388985,834.4500993070759,11773.560880416911,24.8041302,46.7545846,2135.033643853369,0.0488750551002599
